学校 用 [a] 元 买 了 [b] 箱 胶水 ， 每箱 [c] 瓶 ， 每瓶 胶水 多少 元 ？	seq
一 套 奥运 纪念币 的 原价 是 [a] 元 ， 现在 上涨 了 [b] ， 上涨 了 多少 元 ．	x = [a] * [b]	{'[a]': '200', '[b]': '0.125'}	25
	{'[a]': '8', '[b]': '12'}	((48)/(5))
	{'[a]': '60', '[b]': '85'}	9
斯太尔 大 货车 从 甲地 和 夏利 牌 小轿车 从 乙地 同时 出发 相向 而 行 ， [a] 小时 相遇 ， 这时 小轿车 离 甲地 有 [b] 千米 ， 大 货车 离 乙地 还有 [c] 千米 ， 照 这样 的 速度 ， 小轿车 行 完全 程 用 多少 小时 ？	seq
把 一个 分数 用 2 约 分 一次 ， 用 3 约 分 一次 ， 用 5 约 分 一次 ， 得到 的 最后 结果 是 [a] ， 你 知道 这个 分数 原来 = ？	seq
	{'[a]': '0.25', '[b]': '9200'}	2300
小强 的 身高 比 小 华 高 [a] ， 小 华 身高 [b] 厘米 ， 小强 身高 多少 厘米 ．	seq
	{'[a]': '3.6', '[b]': '2.4', '[c]': '43.2'}	5
一 高速公路 对 小车 的 收费 标准 是 每 千米 [a] 元 （ 包含 隧道 ） ， 此外 还要 加收 隧道 通行费 [b] 元 ． 一 小车 从 甲地 到 乙地 共 行 了 [c] 千米 （ 包含 隧道 ） ， 共 要 交费 多少 元 ？	seq
有 一个 修路 队 ， 要 修 一段路 ， 每天 修 [a] 米 ， 预计 [b] 天 可以 完成 ． 现在 要 提前 [c] 天 修好 ， 每天 应该 修 多少 米 ？	seq
	{'[a]': '36', '[b]': '5', '[c]': '1'}	45
	{'[a]': '230', '[b]': '70', '[c]': '3'}	480
小 明 骑车 从 家 到 书店 ， 平均 每分钟 行 [a] 米 ， [b] 分钟 到达 ， 原 路 返回 只用 [c] 分钟 ， 平均 每分钟 行 多少 米 ？	x = [a] * [b] / [c]	{'[a]': '320', '[b]': '15', '[c]': '12'}	400
	{'[a]': '36', '[b]': '10', '[c]': '4'}	1
	{'[a]': '1200', '[b]': '278'}	922
	{'[a]': '0.2', '[b]': '0.175', '[c]': '3', '[d]': '2.4', '[e]': '0.9375'}	((7)/(150))
一 个数 的 [a] 倍 是 [b] ， 这个 数 = ．	x = [b] / [a]	{'[a]': '7', '[b]': '0.9333333333333333'}	((2)/(15))
	{'[a]': '0.45', '[b]': '0.15'}	((3)/(4))
2013 年 3 月 12 日 李 阿姨 买 了 [a] 元 的 [b] 年期 国债 ， 年利率 是 [c] % ， [b] 年 后 她 可以 取出 本金 和 利息 一共 多少 元 ？	seq
有 一堆 糖果 ， 其中 奶糖 占 [a] % ， 再 放入 [b] 块 水果糖 后 ， 奶糖 就 只 占 [c] % ． 那么 ， 这 堆 糖 中 有 奶糖 多少 块 ．	seq
开心 农场 今年 养鸡 [a] 万 只 ， 比 去年 的 [b] 倍 少 [c] 万 只 ， 去年 养鸡 多少 万 只 ？	seq
	{'[a]': '36', '[b]': '0.5555555555555556'}	56
红星 小学 四年级 有 [a] 名 同学 去 参观 科技馆 ， 平均 分成 [b] 队 ， 每队 分成 [c] 组 ， 平均 每组 有 多少 人 ？	seq
动物园 虎山 上 的 老虎 每天 要 吃 [a] 千克 牛肉 ， 整个 5 月 （ [b] 天 ） 饲养 老虎 要 用 去 多少 牛肉 ？	x = [a] * [b]	{'[a]': '85', '[b]': '31'}	2635
[a] 加上 一个 数 正好 是 [b] 的 [c] 倍 ， 这个 数 = ？	seq
张 伯伯 有 240 千克 西瓜 ， 上午 卖 了 [a] 千克 ， 下午 卖 了 [b] 千克 ， 一共 卖 了 多少 千克 ？	seq
一 根 电线 剪 去 [a] 米 ， 还 剩下 全长 的 [b] % ， 要 想 剩下 全长 的 [c] % ， 应 剪 去 多少 米 ．	seq
	{'[a]': '24', '[b]': '25'}	48
在 课外 兴趣小组 中 ， 美术组 有 [a] 人 ， 舞蹈 组 的 人数 是 美术组 的 [b] 倍 ， 这 两个 小组 一共 有 多少 人 ？	seq
5 月 12 日 ， 四川省 遭遇 了 特大 的 地震 灾害 ， 为了 支援灾区 人民 度过难关 ， 重建家园 ， 同学 们 人人 都 献出 了 一份 爱心 ． 实验 小学 五年级 同学 捐款 [a] 元 ， 六年级 比 五年级 多 捐 [b] ， 六年级 同学 捐款 多少 元 ？	seq
小 东 看 一 本书 ， 每天 看 [a] 页 ， [b] 天 后 还 剩 全书 的 [c] 没 看 ， 这 本书 = 多少 页 ．	seq
野牛 的 体重 是 [a] kg ， 大象 的 体重 是 野牛 的 [b] 倍 ， 大象 的 体重 多少 千克 ？	x = [a] * [b]	{'[a]': '630', '[b]': '8'}	5040
	{'[a]': '290', '[b]': '7', '[c]': '10'}	40
	{'[a]': '1', '[b]': '0.125', '[c]': '4', '[d]': '25'}	36
	{'[a]': '0.6666666666666666', '[b]': '27'}	67.5
	{'[a]': '2009', '[b]': '3', '[c]': '220'}	743
三年级 [a] 名 同学 去 参观 国庆 62 周年 展览 ， 平均 分成 [b] 批 ， 每批 平均 分成 [c] 组 ， 每组 有 多少 人 ？	seq
张 阿姨 家住 在 郊区 ， 周末 她 从 家 公共汽车 去 华美 电器城 买 电冰箱 ． 去 时 公交车 的 速度 是 [a] 千米 / 小时 ， 用 了 [b] 小时 ． 回来 时 用 了 [c] 小时 ． 她 返回 时 公交车 的 速度 = ？	x = [a] * [b] / [c]	{'[a]': '60', '[b]': '2', '[c]': '3'}	40
某 园林工程 队 在 一条 公路 边 修建 一条 绿化带 ． 第一周 修建 全长 的 [a] ， 第 二 周 修建 全长 的 [b] ， 修建 了 两周 后 ， 还 剩下 [c] 千米 没 修 ， 这 条 绿化带 全长 多少 千米 ？	seq
果园 里 有 桃树 [a] 棵 ， 苹果树 的 数量 是 桃树 的 [b] 倍 ， 梨树 比 苹果树 少 [c] 棵 ， 梨树 有 多少 棵 ？	seq
	{'[a]': '1.52', '[b]': '1.65', '[c]': '0.06'}	0.07
一 辆 轿车 从 甲地 到 乙地 ， [a] 小时 行驶 了 [b] 千米 ， 照 这样 的 速度 ， 去 乙地 还 需 [c] 小时 ， 甲乙 两地 相距 多少 千米 ？	seq
	{'[a]': '0.25', '[b]': '0.4'}	((7)/(20))
妈妈 把 [a] 元 钱 存入 银行 ， 整存整取 [b] 年 ， 年利率 是 [c] % ， 到期 时 妈妈 可以 取回 本金 和 利息 一共 多少 元 ．	seq
一 台 拖拉机 一次 可 运 桃子 [a] 筐 ． 一个 果园 要 运 [b] 筐 桃子 ， 用 [c] 台 这样 的 拖拉机 运 ， 多少 次 可以 运 完 ？	seq
	{'[a]': '50', '[b]': '20', '[c]': '2.5'}	275
	{'[a]': '100', '[b]': '80', '[c]': '70', '[d]': '300'}	2550
	{'[a]': '60', '[b]': '30'}	100
	{'[a]': '1500', '[b]': '65'}	450
一 辆 汽车 从 甲地 到 乙地 ， 第一 小时 行 了 全程 的 [a] % ， 第 二 小时 行 了 全程 的 [b] % ， 两 小时 一共 行 了 [c] 千米 ， 甲乙 两地 全长 多少 千米 ？	seq
	{'[a]': '0.2', '[b]': '25', '[c]': '15'}	50
	{'[a]': '1200', '[b]': '96'}	108%
学校 合唱队 有 女生 [a] 人 ， 比 男生 少 [b] % ， 这个 合唱队 有 男生 多少 人 ？	seq
用 [a] 千克 花生 可以 榨出 [b] 千克 花生油 ． 现在 要 榨 [c] 千克 花生油 ， 需要 多少 千克 花生 ？	seq
	{'[a]': '0.25', '[b]': '0.2'}	((1)/(9))
	{'[a]': '64.5', '[b]': '75.5', '[c]': '22'}	3080
	{'[a]': '36', '[b]': '9', '[c]': '0.4'}	18
	{'[a]': '2', '[b]': '110', '[c]': '3', '[d]': '45'}	355
某 海岛 战士 为 解决 岛上 淡水 缺乏 问题 ， 和 当地 居民 共同 修建 一个 长 [a] m ， 宽 [b] m ， 可以 蓄 淡水 [c] 方 的 长方体 蓄水池 ， 现在 已经 挖出 [d] 方 的 土 ， 还要 往 下 挖 多 深 ？	seq
李师傅 加工 [a] 个 零件 ， 第一天 做 了 [b] 个 ， 第 二 天 做 了 余下 的 [c] ， 还 余下 多少 个 零件 ？	seq
李老师 有 [a] 本 练习本 ， 发给 二年级 同学 [b] 本 ， 一年级 同学 [c] 本 ． 李老师 还 剩 多少 本 ？	seq
瑞安 • 福州 两地 路程 [a] 千米 ， 一辆 动力火车 从 瑞安 站 出发 行驶 了 全程 的 [b] ， 还要 行驶 多少 千米 到达 福州 ？	x = [a] * ( 1 - [b] )	{'[a]': '380', '[b]': '0.2631578947368421'}	280
	{'[a]': '12.5', '[b]': '9.8', '[c]': '150'}	27.5
	{'[a]': '0.7777777777777778', '[b]': '2'}	((1)/(9))
	{'[a]': '1050', '[b]': '80', '[c]': '2.8', '[d]': '60'}	70
	{'[a]': '9', '[b]': '28', '[c]': '32'}	540
已知 甲 、 乙 两 数 的 商 及 差 都 等于 [a] ， 那么 甲 、 乙 两 数 的 和 = ．	seq
	{'[a]': '120', '[b]': '4', '[c]': '15', '[d]': '3'}	20
农民 伯伯 摘 了 苹果 和 橘子 各 [a] 千克 ， 每 筐 苹果 [b] 千克 ， 每 筐 橘子 46 千克 ， 农民 伯伯 摘 来 的 苹果 和 橘子 一共 多少 千克 ？	seq
[a] - [b] 的 差 加上 [c] ， 和 = ？	seq
	{'[a]': '17.4', '[b]': '12', '[c]': '8'}	8.7
	{'[a]': '38', '[b]': '3'}	76
某 运输 公司 在 一个 星期 里 ， 前 [a] 天 平均 每天 运 货物 [b] 吨 ， 后 [c] 天 平均 每天 运 货物 [d] 吨 ． 这 一 星期 平均 每天 运 货物 多少 吨 ．	seq
汽车 的 辆数 相当于 自行车 辆数 的 [a] ． 汽车 有 [b] 辆 ， 那么 自行车 有 多少 辆 ？	x = [b] / [a]	{'[a]': '0.6666666666666666', '[b]': '40'}	60
一 个 边长 为 [a] 厘米 的 正方形 铁皮 ， 从中 挖 去 一块 面积 为 [b] 平方厘米 的 铁皮 ， 剩下 的 铁皮 面积 = ？	seq
	{'[a]': '5', '[b]': '6', '[c]': '3', '[d]': '2'}	16
学校 美术组 有 男生 [a] 人 ， 女生 [b] 人 ． 学校 绘画 组 的 人数 是 美术组 [c] 陪 ． 学校 绘画 组 一共 有 多少 人 ？	seq
已知 两个 因数 的 积 是 [a] ， 其中 一个 因数 是 [b] ， 另 一个 因数 = ．	x = [a] / [b]	{'[a]': '0.12', '[b]': '6'}	0.02
	{'[a]': '2500', '[b]': '1600', '[c]': '5'}	45
	{'[a]': '229', '[b]': '22', '[c]': '37', '[d]': '7'}	149
	{'[a]': '0.8', '[b]': '0.625'}	((399)/(1600))
商店 有 [a] 箱 鸭蛋 ， 卖出去 [b] 千克 后 ， 还 剩 [c] 箱 又 [d] 千克 ， 每箱 鸭蛋 多少 千克 ？	seq
	{'[a]': '12', '[b]': '179'}	2148
一 筐 苹果 连 筐 重 [a] 千克 ， 取出 一半 苹果 后 ， 连 筐 还 重 [b] 千克 ， 筐 重 多少 千克 ．	seq
	{'[a]': '420', '[b]': '240', '[c]': '3'}	60
乡 中心小学 今年 新购 [a] 张 课桌 ， 花 [b] 元 ； 后来 又 买 了 [c] 把 椅子 ， 花 了 [d] 元 ． 照 这样 计算 ， 一套 桌椅 的 价格 = ．	seq
	{'[a]': '0.3333333333333333', '[b]': '0.2', '[c]': '0.14285714285714285', '[d]': '5'}	((175)/(16))
甲 ， 乙 两地 相距 [a] 千米 ， 一辆 汽车 [b] 小时 行 了 [c] 千米 ， 照 这样 的 速度 ， 这辆 汽车 从 甲地 开往 乙地 还 需要 几小时 才能 到达 ？	seq
被减数 是 [a] ， 减数 与 差 的 比 是 [b] ： [c] ， 减数 = ．	seq
	{'[a]': '3', '[b]': '25', '[c]': '28'}	47
学校 举行 “ 小 制作 ” 比赛 ． 三年级 有 [a] 人 参赛 ， 比 四年级 的 人数 少 [b] 人 ， 五年级 参赛 的 人数 是 3 、 四年级 参赛 总 人数 的 [c] 倍 ． 五年级 有 多少 人 参赛 ？	seq
	{'[a]': '500', '[b]': '230', '[c]': '3'}	90
[a] 台 织布机 [b] 小时 织布 [c] 米 ， 平均 每 台 织布机 每 小时 织布 多少 米 ？	seq
从 [a] 里 连续 减去 [b] ， 减 多少 次 后 ， 所得 的 结果 是 [c] ．	seq
	{'[a]': '200', '[b]': '180'}	10%
	{'[a]': '14', '[b]': '56', '[c]': '35'}	23
甲 乙丙 [a] 种 糖果 每千克 的 价格 分别 是 [b] 元 ， [c] 元 ， [d] 元 ， 现 把 甲种 糖果 [e] 千克 ， 乙种 糖果 [f] 千克 ， 丙种 糖果 [a] 千克 混合 在 一起 ， 那么 [g] 元 可 买 多少 千克 这种 糖果 ．	seq
买 [a] 本 笔记本 ， 付出 [b] 元 ， 找回 [c] 元 ， 每 本 多少 元 ．	seq
我国 是 一个 缺水 的 国家 ． 根据 1999 年 中国 水资源 公报 ， 我国 人均 水资源 约 为 [a] 立方米 ， 仅 占 世界 人均 水平 的 [b] % ． 世界 人均 水资源 = 多少 立方米 ？	seq
[a] - [b] 与 [c] 的 和 ， 所得 的 差 除以 [d] ， 商 = ？	seq
饲养 小组 养 灰 兔 [a] 只 ， 是 白兔 的 [b] 倍 ． 这个 饲养 小组 共养 兔 多少 只 ？	seq
某 商场 出售 一批 冰箱 ， 第一天 卖出 总数 的 [a] 又 [b] 台 ， 第 二 天 卖出 总数 的 [c] ， 正好 售完 ． 这 批 冰箱 共 多少 台 ？	seq
	{'[a]': '72', '[b]': '2', '[c]': '8'}	64
	{'[a]': '50', '[b]': '25', '[c]': '1', '[d]': '2'}	600
	{'[a]': '85', '[b]': '0.75', '[c]': '25'}	80
某 商店 批发 了 一批 苹果 ， 批发价 每千克 [a] 元 ， 如果 不计 损耗 ， 商店 要 想 实现 [b] % 的 利润 ， 零售价 应 定为 每千克 多少 元 ．	seq
甲 、 乙 两 船 同时 从 相距 [a] 千米 的 A 、 B 两 港 相对 开出 ， [b] 小时 后 ， 甲 船 行 了 全程 的 [c] ， 乙 船 行 了 全程 的 [d] ， 这时 两 船 相距 多少 千米 ？	seq
一 辆 汽车 从 甲地 开往 乙地 ， 每 小时 行 [a] 千米 ， 需 [b] 小时 到达 ． 如果 要 [c] 小时 到达 ， 每 小时 要 行 多少 千米 ？	x = [a] * [b] / [c]	{'[a]': '40', '[b]': '6', '[c]': '4'}	60
	{'[a]': '850', '[b]': '1150', '[c]': '100'}	20
	{'[a]': '15', '[b]': '50', '[c]': '10', '[d]': '17'}	18.4
	{'[a]': '2'}	1
一 条 隧道 ， 甲队 每天 修 [a] 米 ， 乙 队 每天 修 [b] 米 ， 两队 合作 [c] 天 能 修 多少 米 ？	seq
[a] 与 [b] 的 差 乘以 [c] ， 积 = ．	seq
纸盒 内 有 形状 完全相同 的 [a] 个 红球 、 [b] 个 白 球 和 [c] 个 黄 球 ， 任意 摸 一个 ， 摸 到 黄 球 的 可能性 = ．	seq
[a] * [b] 的 积 减去 [c] ， 再 除以 [d] ， 商 = ？	seq
	{'[a]': '360', '[b]': '3', '[c]': '65'}	55
菜农 张 大伯 摘 到 [a] 千克 大白菜 ， 准备 供应 给 [b] 个 菜场 ， 在 装运 的 过程 中 损耗 了 [c] % ， 平均 每个 菜场 能 运到 多少 千克 ？	seq
厦门 园 博 苑 座落在 集美 中洲 岛 ， 规划 总面积 约 [a] 平方千米 ， 其中 水面 面积 约 占 [b] ． 园 博 苑 的 水面 面积 约 多少 平方千米 ？	x = [a] * [b]	{'[a]': '7', '[b]': '0.55'}	3((17)/(20))
四年级 一班 有 [a] 位 学生 ． 单元 测验 时 ， 有 [b] 人 得 [c] 分 ， 有 [d] 人 得 [e] 分 ， 有 [f] 人 得 [g] 分 ， 有 [h] 人 得 [i] 分 ， 有 [j] 人 得 [c] 分 ， 平均 每人 得 多少 分 ．	seq
甲乙 两辆 汽车 同时 从 相距 [a] 千米 的 两个 车站 相向 开出 ． 经过 [b] 小时 两车 相遇 ． 甲 汽车 每 小时 行 [c] 千米 ， 乙 汽车 每 小时 行 多少 千米 ？	seq
	{'[a]': '0.6666666666666666', '[b]': '0.6', '[c]': '0.7142857142857143'}	((1)/(21))
	{'[a]': '26', '[b]': '14', '[c]': '20'}	8
体育老师 买 了 [a] 只 乒乓球拍 ， 付出 [b] 元 ， 营业员 找 给 他 [c] 元 ． 请 你 帮 他 算 一 算 ， 每 只 球拍 多少 元 ？	seq
一 个 长 [a] 厘米 ， 宽 [b] 厘米 的 长方形 ， 它 的 面积 = 多少 平方厘米 ．	x = [a] * [b]	{'[a]': '6', '[b]': '3'}	18
在 [a] 米 长 的 道路 一侧 ， 随意 种 上 一些 小树 ， 如果 2 棵 小树 间 的 距离 不 超过 [b] 米 ， 那么 最少 能 种 多少 棵 ．	seq
	{'[a]': '9', '[b]': '0.13333333333333333', '[c]': '0.08333333333333333', '[d]': '0.2'}	((1)/(4))
	{'[a]': '1900', '[b]': '200'}	((17)/(19))
	{'[a]': '28', '[b]': '40'}	68
金盾 童装 厂 ， 要 做 [a] 套 童装 ， 前 [b] 天 每天 做 [c] 套 ． 剩下 的 要 [d] 天 做 完 ， 平均 每天 做 多少 套 ？	seq
服装厂 计划 做 [a] 套 服装 ， 已经 完成 [b] 套 ． 剩下 的 要 在 [c] 天 完成 ， 平均 每天 要 做 多少 套 ？	seq
	{'[a]': '35', '[b]': '16'}	51
水果店 运出 一批 荔枝 ． 上午 卖出 [a] 千克 ， 下午 卖出 [b] 千克 ， 下午 比 上午 多 卖 得 了 [c] 元 ， 一 千克 荔枝 多少 元 ？	seq
	{'[a]': '45', '[b]': '0.2', '[c]': '70'}	200
学校 图书馆 新 买 故事书 [a] 本 ， 科技 书 [b] 本 ， 连环画 [c] 本 ， 科技 书 占 总数 的 百分之几 ？	seq
	{'[a]': '86', '[b]': '59', '[c]': '2835'}	105
	{'[a]': '450', '[b]': '15'}	7200
妹妹 今年 [a] 岁 ， 哥哥 比 她 大 [b] ， 哥哥 今年 多少岁 ．	seq
	{'[a]': '2400', '[b]': '6', '[c]': '250', '[d]': '3'}	300
买 服装 买 [a] 件 衣服 和 [b] 条 短裤 的 钱 同样 多 ， 每 条 短裤 [c] 元 ， 每件 衣服 多少 元 ？	seq
多少 是 [a] 的 [b] 倍 ．	x = [a] * [b]	{'[a]': '6', '[b]': '2'}	12
王 叔叔 的 果园 里 有 [a] 棵 苹果树 ， 收 了 [b] 千克 苹果 ， 平均 每棵 苹果树 收 苹果 多少 千克 ？	x = [b] / [a]	{'[a]': '8', '[b]': '344'}	43
	{'[a]': '0.8', '[b]': '40', '[c]': '1.5'}	48
美美 有 [a] 朵 红花 ， 小小的 红 花朵 数 是 美美 的 [b] 倍 还 多 [c] 朵 ， 小小 有 多少 朵 红花 ．	x = [a] * [b] + [c]	{'[a]': '13', '[b]': '3', '[c]': '6'}	45
	{'[a]': '302', '[b]': '80', '[c]': '2.5', '[d]': '1.2'}	85
一 箱 奶 [a] 瓶 ， 每瓶 [b] 元 ， [c] 箱 奶 共 多少 元 ？	seq
目前 ， 全球 荒漠化 土地 面积 达到 [a] 万 平方千米 ， 占 陆地 总面积 的 [b] ， 而且 每年 仍 按 5 万 至 7 万 平方千米 （ 平均 [c] 万 平方千米 ） 的 速度 扩展 ， 土地 荒漠化 已 成为 全球 生态 的 “ 头号 杀手 ” ． 全世界 受 荒漠 危害 的 国家 达 110 多个 ， 10 亿 人口 受到 直接 威胁 ． 如 不 制止 ， 多少 年 后 地球 上 连 一根 草 都 看不到 了 ？	seq
比 [a] 的 [b] 多 [c] 的 数 = ．	x = [a] * [b] + [c]	{'[a]': '35', '[b]': '0.2857142857142857', '[c]': '9'}	19
	{'[a]': '3.5', '[b]': '1.9'}	1.6
食堂 运 来 面粉 和 大米 各 [a] 袋 ． 面粉 每 袋 重 [b] 千克 ， 大米 每 袋 重 [c] 千克 ． 运 来 面粉 和 大米 一共 多少 千克 ？	seq
	{'[a]': '1280', '[b]': '150'}	3200
	{'[a]': '0.3333333333333333', '[b]': '0.8'}	((2)/(15))
一 只 东北虎 重 [a] 千克 ， 一头 野牛 的 体重 比 东北虎 的 [b] 倍 少 [c] 千克 ． 这 头 野牛 重 多少 千克 ？	seq
一 块 长方形 广告牌 长 [a] 米 ， 宽 [b] 米 ． 如果 要 油漆 这 张 广告牌 ， 每平方米 用 油漆 [c] 千克 ， 一共 需要 多少 千克 油漆 ？	x = [a] * [b] * [c]	{'[a]': '1.5', '[b]': '2.3', '[c]': '0.6'}	2.07
	{'[a]': '120', '[b]': '0.1'}	1320
	{'[a]': '75', '[b]': '80'}	135
	{'[a]': '40', '[b]': '0.125', '[c]': '0.3'}	17
水果糖 每盒 重 [a] 千克 ， 每千克 [b] 元 ， 酥糖 每盒 重 [c] 千克 ， 每千克 [d] 元 ， 买 一盒 水果糖 和 一盒 酥糖 要 多少 元 ？	seq
一 辆 汽车 从 甲地 开往 乙地 ， 去 时 每 小时 行 [a] 千米 ， 共用 了 [b] 小时 ， 返回 时 少 用 了 [c] 小时 ， 这辆 汽车 返回 时 每 小时 行 多少 千米 ？	seq
	{'[a]': '1200', '[b]': '30'}	1560
	{'[a]': '0.4166666666666667', '[b]': '37.5', '[c]': '5700'}	7200
一 只 乌鸦 口渴 了 ， 它 发现 一个 瓶子 ， 瓶子 里 水 高 [a] cm ， 乌鸦 喝 不到 水 ， 它 向 瓶子 里 放 了 几块 石子 后 ， 水 升高 了 原来 的 [b] ， 还是 喝 不到 水 ， 它 又 放 了 几块 石子 ， 这次 水 升高 的 高度 是 第一次 水 升高 的 高度 的 [c] ， 这时 乌鸦 高兴 地 喝 到 了 水 ， 你 知道 乌鸦 喝 到 水 时 ， 水 的 高度 比 原来 升高 了 多少 厘米 ？	seq
	{'[a]': '6', '[b]': '2', '[c]': '54'}	648
	{'[a]': '658.3', '[b]': '132.7'}	1449.3
	{'[a]': '140', '[b]': '2'}	210
	{'[a]': '80', '[b]': '60', '[c]': '100'}	75
	{'[a]': '16', '[b]': '3', '[c]': '6'}	13
	{'[a]': '0.375', '[b]': '40'}	64
	{'[a]': '16', '[b]': '0.2857142857142857', '[c]': '0.25'}	14
客车 从 甲地 开往 乙地 ， 货车 从 乙地 开往 甲地 ， 两车 同时 相向 开出 ， [a] 小时 相遇 ． 相遇 后 ， 客车 又 行 了 [b] 小时 到达 乙地 ． 相遇 后 ， 货车 再行 几小时 到达 甲地 ？	seq
	{'[a]': '950', '[b]': '90', '[c]': '100'}	450
甲乙 两车 从 相距 [a] 千米 的 两地 同时 同 向 而 行 ， 甲 车 在 前 ， 每 小时 行驶 [b] 千米 ； 乙 车 在 后 ， 每 小时 行驶 [c] 千米 ， 乙 车 追 上 甲 车 需要 几小时 ？	seq
	{'[a]': '25', '[b]': '8', '[c]': '10'}	440
为 灾区 捐款 ， 小 华 捐 [a] 元 ， 比 小 丽 多 捐 了 [b] 元 ， 小 华 比 小 丽 多 捐 几分 之 几 ？	seq
	{'[a]': '0.14285714285714285', '[b]': '0.2857142857142857'}	((3)/(7))
按 规律 填 数 ： 1 ， [a] ， [b] ， [c] ， [d] ， 多少 ， [e] ．	seq
	{'[a]': '652', '[b]': '183', '[c]': '204'}	673
一 张 长方形 的 纸 它 的 [a] 涂 红色 ， 它 的 [b] 蓝色 ， 没 涂色 部分 占 这 张 纸 的 几分 之 几 ？	seq
	{'[a]': '0.16666666666666666', '[b]': '150', '[c]': '20'}	36
	{'[a]': '85.13', '[b]': '87', '[c]': '78', '[d]': '85.31'}	50
某班 女生 人数 减少 [a] 就 与 男生 人数 相等 ， 则 ， 女生 比 男生 多 多少 ．	seq
小 明 从 底楼 跑 到 [a] 楼 ， 共用 了 [b] 秒 ， 照 这样 计算 ， 他 如果 从 底 搂 跑 到 [c] 楼 需要 多少 秒 ．	seq
	{'[a]': '3', '[b]': '5', '[c]': '2', '[d]': '60'}	320
甲 数 是 [a] ， 乙 数 比 甲 数多 [b] ， 乙 数 = ．	seq
买 一台 电脑 需要 [a] 元 ， 比 买 一台 空调 的 [b] 倍 少 [c] 元 ， 买 一台 空调 多少 元 ？	seq
一 件 商品 ， 提价 [a] % 后 又 降价 [b] % ， 这件 商品 的 现价 是 原价 的 多少 （ 用 百分数 表示 ） ．	seq
小强 每天 早上 跑步 [a] 分钟 ， 速度 是 [b] 米 / 分 ， 小强 每天 早上 大约 跑 多少 米 ？	seq
	{'[a]': '1', '[b]': '9', '[c]': '8', '[d]': '27'}	24
一 种 服装 原价 [a] 元 ， 现在 降价 [b] ， 现在 的 售价 = 多少 元 ？	seq
一 列 火车 的 速度 是 [a] 千米 / 时 ， 从 甲地 到 乙地 行 了 [b] 小时 ． 甲乙 两地 相距 多少 千米 ？	x = [a] * [b]	{'[a]': '145', '[b]': '24'}	3480
[a] + [b] + [c] + [d] = ．	seq
	{'[a]': '0.7', '[b]': '0.9333333333333333', '[c]': '0.6'}	((4)/(5))
某 修路 队 需要 修 一段 公路 ， 第一天 修 了 [a] 千米 ， 第 二 天 修 了 [b] 千米 ， 两天 正好 修 了 这 段 公路 的 [c] ， 这 段 公路 长 多少 千米 ？	seq
	{'[a]': '24', '[b]': '19', '[c]': '6'}	258
	{'[a]': '118', '[b]': '5', '[c]': '26'}	248
有 [a] 名 学生 参加 学校 讲演 活动 ， 占 全 学校 学生 的 [b] ， 全校 有 多少 人 ？	x = [a] / [b]	{'[a]': '18', '[b]': '0.075'}	240
	{'[a]': '1', '[b]': '0.6666666666666666', '[c]': '0.3076923076923077', '[d]': '28'}	24
甲 、 乙 两辆 汽车 同时 从 相距 [a] 千米 的 两地 相向 而 行 ， 经过 [b] 小时 相遇 ． 已知 甲 、 乙 两辆车 的 速度 比 是 [c] ： [d] ， 乙 车行 完全 程 需要 多少 小时 ？	seq
妈妈 今年 [a] 岁 ， 女儿 今年 [b] 岁 ， 当 女儿 年龄 是 妈妈 年龄 的 [c] 时 ， 女儿 多少岁 ？	seq
	{'[a]': '140', '[b]': '30', '[c]': '480', '[d]': '40'}	117
果园 里 有 梨树 [a] 棵 ， 桃树 棵 数 是 梨树 的 [b] ， 橘树 棵 数 是 桃树 的 [c] ， 橘树 有 多少 棵 ？	x = [a] * [b] * [c]	{'[a]': '240', '[b]': '0.16666666666666666', '[c]': '0.875'}	35
	{'[a]': '13.2', '[b]': '9.27'}	35.67
学校 去 买 桌椅 ． 如果 全 买 桌子 可 买 [a] 张 ； 如果 全 买 椅子 可 买 [b] 把 ， 如果 一张 桌子 [c] 把 椅子 为 一套 ， 学校 可 买 几套 ？	seq
计划 修 一条 路 ， 实际 修 了 [a] 米 ， 比 计划 的 [b] 多 修 [c] 米 ． 计划 修路 多少 米 ．	seq
[a] * [b] = ．	x = [a] * [b]	{'[a]': '0.375', '[b]': '16'}	6
	{'[a]': '3000', '[b]': '15'}	2550
	{'[a]': '60', '[b]': '25'}	45
	{'[a]': '840', '[b]': '5'}	800
	{'[a]': '150', '[b]': '0.6', '[c]': '75'}	120
[a] 米 长 的 绳子 ， 截 成 [b] 米 长 的 小 段 ， 可以 截 成 多少 ．	x = [a] / [b]	{'[a]': '3', '[b]': '0.25'}	12
小 红 今年 [a] 岁 ， 爸爸 的 年龄 比 小 红 年龄 的 [b] 倍 大 [c] 岁 ， 爸爸 今年 多少岁 ？	x = [a] * [b] + [c]	{'[a]': '12', '[b]': '3', '[c]': '2'}	38
[a] 本 《 大唐 全传 》 共 [b] 元 ， 每 本 多少 元 ．	x = [b] / [a]	{'[a]': '4', '[b]': '51.2'}	12.8
	{'[a]': '130', '[b]': '180'}	310
	{'[a]': '75', '[b]': '26'}	3
乙 数 是 [a] ， 如果 减去 [b] ， 正好 是 甲 数 的 [c] 倍 ， 求 甲 数 ．	seq
	{'[a]': '24000', '[b]': '25200'}	5%
