a mechanic charged [a] dollars an hour , plus [b] dollars for the parts . if the total bill was [c] dollars , how many hours did the job take ?	( [a] * x ) + [b] = [c]	 0 	 0
there are [a] walnut trees currently in the park . park workers will plant [b] more walnut trees today . how many walnut trees will the park have when the workers are finished ?	[a] + [b] = x	 0 	 0
joan decided to sell all of her old books . she gathered up [a] books to sell . she sold [b] books in a yard sale . how many books does joan now have ?	[a] - [b] = x	 0 	 0
how many liters of a blue dye that costs [a] dollars per liter must be mixed with [b] liters of anil , which costs [c] dollars per liter , to make a mixture that costs [d] dollars per liter ?	( [a] * x ) + ( [b] * [c] ) = ( [b] + x ) * [d]	 0 	 0
gwen bought 2 coloring books . 1 had [a] pictures and the other had [b] . after 1 week she had already colored [c] of the pictures . how many pictures does she still have to color ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
at the fair adam bought [a] tickets . after riding the ferris wheel he had [b] tickets left . if each ticket cost [c] dollars , how much money did adam spend riding the ferris wheel ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
jason has [a] books and he has read 9 of them . mary has [b] books . how many books do they have together ?	x = [a] + [b]	 0 	 0
a plane flies [a] miles against a steady [b] miles per hour headwind and then returns to the same point with the wind . if the entire takes [c] hours , what is the plane 's speed in still air ?	( [a] / ( x - [b] ) ) + ( [a] / ( [b] + x ) ) = [c]	 0 	 0
rachel was playing a video game and had [a] lives . in a hard part of the game she lost [b] lives . if she got [c] more lives in the next level , how many lives would she have ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
manuel opened a savings account with an initial deposit of [a] dollars . if he wants to save [b] dollars during the next [c] weeks , how much must he save each week , in dollars ?	[a] + ( [c] * x ) = [b]	 0 	 0
[a] is [b] % of what number ?	[a] = ( [b] * 0.01 ) * x	 0 	 0
mrs . hilt went to a concert . a total of [a] people attended the concert . the next week , she went to a second concert , which had [b] more people in attendance . how many people were at the second concert ?	x = ( [a] + [b] )	 0 	 0
teresa starts with [a] bananas . she gets [b] more from rachel . how many bananas does teresa end with ?	x = ( [a] + [b] )	 0 	 0
dan has [a] blue marbles . mary has [b] times more blue marbles than dan . how many blue marbles does mary have ?	[a] * [b] = x	 0 	 0
fred has [a] cents in his bank . how many dimes does fred have ?	[a] / 10 = x	 0 	 0
i walked [a] miles in 1 hour for relay for life . if i maintained this pace for the [b] hours i walk , how many miles total will i walk ?	x = ( [a] * [b] )	 0 	 0
a waiter had [a] tables he was waiting on , with [b] women and [c] men at each table . how many customers total did the waiter have ?	x = ( [a] * ( [b] + [c] ) )	 0 	 0
ruby has [a] apples . emily takes [b] away . how many apples will ruby have ?	x = ( [a] - [b] )	 0 	 0
nell collects baseball cards . she had [a] cards . she gave some of her cards to jeff and now has [b] cards left . how many cards did nell give to jeff ?	x = ( [a] - [b] )	 0 	 0
tim has [a] dozen golf balls . how many golf balls does he have ?	[a] * 12 = x	 0 	 0
faye had [a] math problems and [b] science problems for homework . if she finished [c] of the problems at school , how many problems did she have to do for homework ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
it snowed [a] inches on monday and [b] inches on tuesday . how much did it snow on monday and tuesday combined ?	x = [a] = [b]	 0 	 0
a worker at a medical lab is studying blood samples . 2 samples contained a total of [a] blood cells . the first sample contained [b] blood cells . how many blood cells were in the second sample ?	x = [a] - [b]	 0 	 0
during a visit to an orchard , charlie picked [b] bag of golden delicious apples , [b] bag of macintosh apples , and [c] bag of cortland apples . how many bags of fruit did charlie pick in total ?	x = [b] + [b] + [c]	 0 	 0
kate has [a] pennies . john has [b] pennies . how many more pennies does john have ?	x = ( [b] - [a] )	 0 	 0
tori is a school janitor . last week , she picked up a total of [a] pieces of trash . if she picked up [b] pieces of trash in the classrooms , how many pieces of trash did tori pick up outside the classrooms ?	x = [a] - [b]	 0 	 0
mrs . hilt bought a notebook for $ [a] . she paid with nickels . how many nickels did she use to buy the notebook ?	[a] / 5 = x	 0 	 0
a pet store had [a] siamese cats and [b] house cats . during a sale they sold [c] cats . how many cats do they have left ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
an airplane flew [a] hours against a wind of [b] kilometers per hour on return he was flowing with the wind and flight was [c] hours . whats speed of airplane in still air ?	[a] * ( x - [b] ) = [c] * ( [b] + x )	 0 	 0
[a] children are taking a bus to the zoo . they sit [b] children in every seat . how many seats will the children need in all ?	[a] / [b] = x	 0 	 0
maria had [a] bottles of water in her fridge . if she drank [b] of them and then bought [c] more , how many bottles would she have ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
at the beach , miki and her sister both built sandcastles and then measured their heights . miki 's sandcastle was [a] of a foot tall and her sister 's was [b] of a foot tall . how much taller was miki 's sandcastle than her sister 's ?	[a] - [b] = x	 0 	 0
at the schools book fair sam bought [a] adventure books and [b] mystery books . if [c] of the books were used , how many new books did he buy ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
if sally can paint a house in [a] hours , and john can paint the same house in [b] hours , how long will it take for both of them to paint together ?	( ( 1.0 / [a] ) * x ) + ( ( 1.0 / [b] ) * x ) = 1.0	 0 	 0
mike made [a] dollars mowing lawns and [b] dollars weed eating . if he only spent [c] dollar a week , how long would the money last him ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
when relatives visit haley and her family , she and her cousins do origami . if she has [a] origami papers to give away to her [b] cousins , how many will each receive if she gives everyone the same number of origami papers ?	[a] / [b] = x	 0 	 0
paco 's countertop company purchased pieces of marble from a quarry . the weights of the pieces they purchased were [b] of a ton , [b] of a ton , and [c] of a ton . how many tons of marble did paco 's countertop company purchase in all ?	[b] + [b] + [c] = x	 0 	 0
connie has [a] red markers and [b] blue markers . how many markers does connie have altogether ?	[a] + [b] = x	 0 	 0
gloria has [a] boxes of tickets . each box holds [b] tickets and there are 10 boxes in a case . how many tickets does gloria have ?	x = ( [a] * [b] )	 0 	 0
robin has [a] packages of gum . there are [b] pieces in each package . how many pieces of gum does robin have ?	[a] * [b] = x	 0 	 0
melanie had [a] dimes in her bank . her dad gave her [b] dimes and her mother gave her [c] dimes . how many dimes does melanie have now ?	x = [a] + [b] + [c]	 0 	 0
lucy has [a] fish . how many more fish does lucy need to buy to have [b] fish ?	[a] + x = [b]	 0 	 0
marilyn has [a] bananas that must be put away in boxes . daniel comes to help and brings 10 cookies to share with marilyn . if there are [b] boxes , how many bananas must go in each box ?	x = ( [a] / [b] )	 0 	 0
kelly had [a] apples . how many more apples does kelly need to pick to have [b] apples altogether ?	x = ( [b] - [a] )	 0 	 0
there are [a] maple trees and 5 popular trees currently in the park . park workers will plant [b] maple trees today . how many maple trees will the park have when the workers are finished ?	x = [a] + [b]	 0 	 0
there are [a] people on the green bay high track team . if a relay race is [b] meters long , how far will each team member have to run ?	x = ( [b] / [a] )	 0 	 0
keith loves trading cards . she bought [a] packs of digimon cards for $ [b] each , and a deck of baseball cards for $ [c] . how much did keith spend on cards ?	( [a] * [b] ) + [c] = x	 0 	 0
joan went to [a] football games this year . she went to [b] football games last year . how many football games did joan go to in all ?	[a] + [b] = x	 0 	 0
last year , [a] people were born in a country , and [b] people immigrated to it . how many new people began living in the country last year ?	[a] + [b] = x	 0 	 0
a person pays [a] dollars for [b] months use of an internet service . how much will [c] months of service cost ?	x = ( [a] / [b] ) * [c]	 0 	 0
frank was collecting cans for recycling . on saturday he filled [c] bags up and on sunday he filled [b] more bags . if each bag had [c] cans in it , how many cans did he pick up total ?	x = ( [c] * ( [c] + [b] ) )	 0 	 0
jane helped her mom prepare fresh lemonade . if each glass needs [a] lemons , how many glasses of fresh lemonade can she make if they have [b] lemons ?	[a] * x = [b]	 0 	 0
mary got fast food for lunch . mary spent $ [a] on soup and $ [b] on a salad . mary paid with a 20 dollar bill . what was the total of the lunch bill ?	x = [a] + [b]	 0 	 0
[a] birds were sitting in a tree . some more fly up to the tree . then there were [b] birds in the tree . how many more fly up to the tree ?	x = ( [b] - [a] )	 0 	 0
it rained [a] inches on saturday and [b] inches on sunday . how much did it rain on saturday and sunday combined ?	x = [a] + [b]	 0 	 0
marlee has [a] guests coming to her halloween party . each table will hold [b] guests . how many tables will marlee need ?	[a] / [b] = x	 0 	 0
elizabeth went to the salon and had [a] of an inch of hair cut off . the next day she went back and asked for another [b] of an inch to be cut off . how much hair did she have cut off in all ?	[a] + [b] = x	 0 	 0
sandy grew [a] carrots . sam grew [b] carrots . how many carrots did they grow in total ?	[a] + [b] = x	 0 	 0
each ticket costs $ [a] . how much do [b] tickets cost ?	x = ( [a] * [b] )	 0 	 0
there were [a] friends playing a video game online when [c] players quit . if each player left had [c] lives , how many lives did they have total ?	x = ( [c] * ( [a] - [c] ) )	 0 	 0
sam had [a] pennies in his bank . he spent [b] of his pennies . how many pennies does he have now ?	x = [a] - [b]	 0 	 0
pamela starts with [a] bottle caps . jean takes [b] away . how many bottle caps does pamela end with ?	x = ( [a] - [b] )	 0 	 0
eric wants to split a collection of peanuts into groups of [a] . eric has [b] peanuts . how many groups will be created ?	x = ( [b] / [a] )	 0 	 0
isabel picked [a] flowers for her friend’s wedding . she was making bouquets with [b] flowers in each 1 . if [c] of the flowers wilted before the wedding , how many bouquets could she still make ?	x = ( ( [a] - [c] ) / [b] )	 0 	 0
for the school bake sale carol made [a] cupcakes . if she sold [b] of them and then made [c] more , how many cupcakes would she have ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
a plane flies [a] miles against a steady 30-mile-per-hour headwind and then returns to the same point with the wind , if the entire trip takes [b] hours what is the plane 's speed in still air ?	( [a] / ( x - 30.0 ) ) + ( [a] / ( 30.0 + x ) ) = [b]	 0 	 0
mary found [a] seashells and keith found [b] seashells on the beach . when they cleaned them , they discovered that 9 were cracked . how many seashells did they find together ?	x = [a] + [b]	 0 	 0
a cable company charges [a] dollars for installation plus [b] dollars per month . another cable company offers free installation but charges [c] dollars per month . for how many months of cable service would the total cost from either company be the same ?	[a] + ( [b] * x ) = 0.0 + ( [c] * x )	 0 	 0
bryan took a look at his books as well . if bryan has [a] books in each of his [b] bookshelves , how many books does he have in total ?	[a] * [b] = x	 0 	 0
mike has [a] muffins , which he needs to box up into dozens . how many boxes does he need ?	[a] / 12 = x	 0 	 0
ned bought [a] boxes of chocolate candy and gave [b] to his little brother . if each box has [c] pieces inside it , how many pieces did ned still have ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
sally bought [a] dozen eggs from the grocery store to bake some cakes . how many eggs did sally buy ?	[a] * 12 = x	 0 	 0
mrs . hilt bought [a] hot dogs . each hot dog cost [b] cents . how much money did she pay for all of the hot dogs ?	x = ( [a] * [b] )	 0 	 0
karen has [a] crayons . cindy has [b] crayons . how many more crayons does karen have than cindy ?	[a] - [b] = x	 0 	 0
fred has [d] yellow balloons , sam has [b] yellow balloons , and mary has [c] yellow balloons . the balloons cost [d] dollars . how many yellow balloons do they have in total ?	x = [d] + [b] + [c]	 0 	 0
vince 's bus ride to school is [a] mile and zachary 's bus ride is [b] mile . how much longer is vince 's bus ride than zachary 's ?	x = [a] - [b]	 0 	 0
will made [a] dollars mowing lawns over the summer . if he spent [b] dollars buying new mower blades , how many [c] dollar games could he buy with the money he had left ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
it took me [a] minutes to walk [b] meters . how fast was i travelling ?	x = [b] / [a]	 0 	 0
marie can bike at a speed of [a] miles an hour . how far can she bike in [b] hours ?	x = ( [a] * [b] )	 0 	 0
william has [a] bottle caps . he buys [b] more . how many bottle caps does william have in all ?	x = ( [a] + [b] )	 0 	 0
while playing at the arcade , edward won [a] tickets playing 'whack a mole' and [b] tickets playing 'skee ball' . if he was trying to buy candy that cost [c] tickets a piece , how many could he buy ?	x = ( ( [a] + [b] ) / [c] )	 0 	 0
oliver had [a] dollars . for his birthday he got [b] more dollars but spent [c] on a new game . how much money does he have now ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
lori has [a] marbles . if she shares them among [b] friends , how many marbles does each friend get ?	x = ( [a] / [b] )	 0 	 0
there were [a] roses in the vase . mary cut some roses from her flower garden . there are now [b] roses in the vase . how many roses did she cut ?	x = [b] - [a]	 0 	 0
sunday morning was spent for making wood carvings which can be sold as souvenir for tourists . they were placed in shelves that can contain [a] wood carvings at a time . if [b] wood carvings were displayed , how many shelves were filled with carvings ?	[a] * x = [b]	 0 	 0
for halloween katie and her sister combined the candy they received . katie had [c] pieces of candy while her sister had [b] . if they ate [c] pieces the first night , how many pieces do they have left ?	x = ( ( [c] + [b] ) - [c] )	 0 	 0
paul got a box of [a] crayons for his birthday . at the end of the school year , he only had [b] left . how many crayons had been lost or given away ?	x = ( [a] - [b] )	 0 	 0
mike went to [a] basketball games this year , but missed 41 . he went to [b] games last year . how many basketball games did mike go to in total ?	x = [a] + [b]	 0 	 0
henry was helping the cafeteria workers pick up lunch trays , but he could only carry [a] trays at a time . if he had to pick up [b] trays from 1 table and [c] trays from another , how many trips will he make ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
sara grew [a] onions , sally grew [b] onions , and fred grew [c] onions . how many onions did they grow in all ?	x = [a] + [b] + [c]	 0 	 0
each cd rack holds [a] cds . a shelf can hold [b] racks . how many total cds can fit on the shelf ?	x = ( [a] * [b] )	 0 	 0
nicholas wants to order a pizza . he has a total of [a] dollars to pay the delivery person . the pizza costs [b] dollars plus [c] dollars per topping . if he plans to tip [d] % of the total cost of the pizza , how many toppings can he order ?	( [b] + ( [c] * x ) ) * ( 1.0 + ( [d] * 0.01 ) ) = [a]	 0 	 0
a gas station owner has [a] gallons of gasoline for which he charges [b] dollars per gallon and some for which he charges [d] dollars per gallon . how many gallons of the [d] dollars brand must the owner mix in to produce gasoline that costs [e] dollars per gallon ?	( [a] * [b] ) + ( [d] * x ) = [e] * ( [a] + x )	 0 	 0
at the arcade victor won [a] tickets . if he spent [b] tickets on a beanie and later won [c] more tickets , how many would he have ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
fred had [a] dimes in his bank . his sister borrowed [b] of his dimes . how many dimes does fred have now ?	[a] - [b] = x	 0 	 0
there were [a] pieces of candy in a jar . if [b] pieces were red and the rest were blue , how many were blue ?	[a] - [b] = x	 0 	 0
mary found [a] seashells , melanie found [b] seashells , and jason found [c] seashells on the beach . when they cleaned them , they discovered that 31 were cracked . how many seashells did they find together ?	x = [a] + [b] + [c]	 0 	 0
the number of inquiries the first week was [a] . the number of inquiries in the fourth week was [b] . find the average rate of change in number of inquiries from the first week to the fourth week , in inquiries per week .	( [b] - [a] ) / ( 4.0 - 1.0 ) = x	 0 	 0
sandy went to the mall on saturday to buy clothes . she paid $ [a] on pants and $ [b] on a shirt with a $ [c] bill . how much money did sandy get in change ?	[a] + [b] + x = [c]	 0 	 0
tim had 7 quarters and [a] nickels in his bank . his dad gave him [b] nickels and 5 pennies . how many nickels does tim have now ?	x = [a] + [b]	 0 	 0
wendy had [a] files on her computer . she deleted [b] of them and put the rest into folders with [c] files in each 1 . how many folders did wendy end up with ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
nina did a running drill to get in shape for soccer season . first , nina ran [b] of a mile . then she ran [b] of a mile and [c] of a mile more . how many miles did nina run in total ?	[b] + [b] + [c] = x	 0 	 0
arthur removes [a] pencils from a jar . there were originally [b] pencils in the jar . how many pencils are left in the jar ?	x = ( [b] - [a] )	 0 	 0
lukas averages [a] points per game in basketball . how many points would he score in [b] games ?	x = ( [a] * [b] )	 0 	 0
there are [a] oranges in a box . jonathan takes [b] oranges . how many are left ?	x = ( [a] - [b] )	 0 	 0
there are [a] short bushes and 30 tall trees currently in the park . park workers will plant [b] short bushes today . how many short bushes will the park have when the workers are finished ?	x = [a] + [b]	 0 	 0
[a] of a number decreased by [b] is equal to [c] . find the number .	( [a] * x ) - [b] = [c]	 0 	 0
a producer of packaged frozen meat wants to market mixed meat at [a] dollars per kilogram . how many kilograms of pork meat worth [b] dollars per kilogram must be mixed with [c] kilograms of chicken meat worth [d] dollars per kilogram and [e] kilograms of beef meat worth [f] dollars per kilogram to produce a satisfactory mixture ?	( ( [b] * x ) + ( [d] * [c] ) ) + ( [e] * [f] ) = ( ( [e] + x ) + [c] ) * [a]	 0 	 0
paul bought [a] boxes of chocolate candy and [b] boxes of caramel candy . if each box has [c] pieces inside it , how much candy did he have total ?	x = ( [c] * ( [a] + [b] ) )	 0 	 0
there are [a] short trees and 119 tall trees currently in the park . park workers will plant [b] short trees today . how many short trees will the park have when the workers are finished ?	x = [a] + [b]	 0 	 0
i have a 35-dollar gift certificate . i have to pay [a] % sales tax ( based on price of food ) and [b] % tip ( based on price of food ) . how much can i spend on food if i want to use the entire gift certificate ?	( x + ( ( [a] * 0.01 ) * x ) ) + ( ( [b] * 0.01 ) * x ) = 35.0	 0 	 0
there are [a] squirrels in a tree with [b] nuts . how many more squirrels are there than nuts ?	x = ( [a] - [b] )	 0 	 0
there are [a] oak trees currently in the park . park workers will plant [b] oak trees today . how many oak trees will the park have when the workers are finished ?	x = [a] + [b]	 0 	 0
megan had [a] files on her computer . she deleted [b] of them and put the rest into folders with [c] files in each 1 . how many folders did megan end up with ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
there are [a] students in the class and [b] eggs . if the eggs are divided equally among the students , how many does each student get ?	x = ( [b] / [a] )	 0 	 0
what is [a] % of [b] ?	x = ( [a] * 0.01 ) * [b]	 0 	 0
brennan had [a] grams of pepper . then he used [b] grams of the pepper to make some scrambled eggs . how much pepper does brennan have left ?	[a] - [b] = x	 0 	 0
joan found [a] seashells on the beach , she gave mike [b] of the seashells . how many seashells does she now have ?	[a] - [b] = x	 0 	 0
there are [a] fishbowls . each fishbowl has [b] fish . how many fish are there ?	x = ( [a] * [b] )	 0 	 0
jane has [a] old , brown sheets of drawing paper and [b] old , yellow sheets of drawing paper . how many pieces of drawing paper does she have ?	x = ( [a] + [b] )	 0 	 0
a restaurant sold [a] hamburgers last week . how many hamburgers on average were sold each day ?	[a] / 7 = x	 0 	 0
kaleb had [a] video games but [b] of them were n't working . if he wanted to sell the working games for $ [c] each , how much money could he earn ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
aaron starts with [a] erasers . he gives [b] to doris . how many erasers does aaron end with ?	x = ( [a] - [b] )	 0 	 0
if [a] is subtracted from [b] times a number , the result is [c] more than twice the number . what is the number ?	( [b] * x ) - [a] = ( 2.0 * x ) + [c]	 0 	 0
in a video game , each enemy defeated gives you [a] points . if a level has [b] enemies total and you destroy all but [c] of them , how many points would you earn ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
gwen was organizing her book case making sure each of the shelves had exactly [a] books on it . if she had [b] shelves of mystery books and [c] shelves of picture books , how many books did she have total ?	x = ( [a] * ( [b] + [c] ) )	 0 	 0
willie has [a] bananas . charles has 14 bananas . he loses [b] . how many bananas will willie have ?	x = ( [a] - [b] )	 0 	 0
edward starts with [a] eggs . he gives [b] to phillip . how many eggs does edward end with ?	x = ( [a] - [b] )	 0 	 0
a bee has [a] legs . how many legs do [b] bees have ?	x = ( [a] * [b] )	 0 	 0
[a] the students in the band are in the trumpet section . [b] the students in the band are in the trombone section . what fraction of the students in the band are in either the trumpet section or the trombone section ?	x = [a] + [b]	 0 	 0
white t-shirts can be purchased in packages of [a] . if mom buys [b] packages , how many white t-shirts will she have ?	x = ( [a] * [b] )	 0 	 0
mrs . hilt looked at her car 's odometer before a trip . the odometer showed that she had traveled [a] miles . when she stopped for lunch , the odometer read [b] . how many miles had she traveled ?	x = ( [b] - [a] )	 0 	 0
kim has [a] cousins . she wants to give each cousin [b] pieces of gum . how much gum will she need ?	x = ( [a] * [b] )	 0 	 0
the difference between [a] times a number and [b] is the same as twice a number . find the number .	( [a] * x ) - [b] = 2.0 * x	 0 	 0
mikey had [a] leaves . some of her leaves blew away . now she has [b] leaves left . how many of her leaves blew away ?	x = ( [a] - [b] )	 0 	 0
oceanside bike rental shop charges [a] dollars plus [b] dollars an hour for renting a bike . tom paid [c] dollars to rent a bike . how many hours did he pay to have the bike checked out ?	[a] + ( [b] * x ) = [c]	 0 	 0
[a] times the sum of a number and [b] is [c] less than [d] times that number . what is the number ?	[a] * ( [b] + x ) = ( [d] * x ) - [c]	 0 	 0
there are [a] erasers and 118 scissors in the drawer . jason placed [b] erasers in the drawer . how many erasers are now there in total ?	x = [a] + [b]	 0 	 0
each day , the polar bear at richmond 's zoo eats [a] of a bucket of trout and [b] of a bucket of salmon . how many buckets of fish does the polar bear eat daily ?	[a] + [b] = x	 0 	 0
roadster 's paving company used [a] tons of cement to pave lexi 's street and [b] tons of cement to pave tess 's street . how much cement did roadster 's paving company use in all ?	x = [a] + [b]	 0 	 0
dina made cookies . she used [a] cup of flour and [b] cup of sugar . how much more flour than sugar did dina use ?	x = [a] - [b]	 0 	 0
there are [a] books on the shelf . marta put [b] more books on the shelf . how many books are on the shelf now ?	x = ( [a] + [b] )	 0 	 0
alyssa has [a] blue balloons , sandy has [b] blue balloons , and sally has [c] blue balloons . how many blue balloons do they have in all ?	x = [a] + [b] + [c]	 0 	 0
john and jim needed to meet to discuss changes in a construction project . they were [a] miles apart . if they met after [b] hours and both traveled at the same speed , how fast did each go in miles per hour ?	[b] * x = [a] / 2.0	 0 	 0
andrew spent [a] day working on his science report . he worked for [b] hours each day . how many hours did he work ?	x = ( [a] * [b] )	 0 	 0
nancy grew [a] potatoes . sandy grew [b] potatoes . how many potatoes did they grow in total ?	[a] + [b] = x	 0 	 0
elisa has [a] dollars . how many more dollars does she have to earn to have [b] dollars ?	x = ( [b] - [a] )	 0 	 0
nancy has [a] [b] dollars bills . how much money does she have ?	[a] * [b] = x	 0 	 0
each chocolate bar in a box cost $ [a] . if a box had [b] bars total and rachel sold all but [c] bars , how much money would she have made ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
benny found [a] seashells and 49 starfish on the beach . he gave [b] of the seashells to jason . how many seashells does benny now have ?	x = [a] - [b]	 0 	 0
a new virus is released on the internet . the administrator of a department 's lan is given 5 minutes by a manager to estimate the impact . the administrator samples [a] of the pcs connected to the lan and finds that [b] are infected . use a proportion to estimate the number of infected pcs if there are a total of [c] pcs connected to the lan .	x = [c] * ( [b] / [a] )	 0 	 0
daniel had some noodles . he gave [a] noodles to william . now daniel only has [b] noodles . how many noodles did daniel have to begin with ?	x = ( [a] + [b] )	 0 	 0
jason joined his school 's band . he bought a flute for $ [a] , a music tool for $ [b] , and a song book for $ [c] . how much did jason spend at the music store ?	x = [a] + [b] + [c]	 0 	 0
willie starts with [a] stickers . he gives [b] to emily . how many stickers does willie end with ?	x = ( [a] - [b] )	 0 	 0
jessica had [a] quarters in her bank . her sister borrowed [b] of her quarters . how many quarters does jessica have now ?	[a] - [b] = x	 0 	 0
lucy has an aquarium with [a] fish . she wants to buy [b] more fish . how many fish would lucy have then ?	x = ( [a] + [b] )	 0 	 0
there are [a] dogwood trees currently in the park . park workers will plant [b] more dogwood trees today . how many dogwood trees will the park have when the workers are finished ?	[a] + [b] = x	 0 	 0
bobby ate [a] pieces of candy . then , he ate [b] more . how many pieces of candy did bobby eat ?	x = ( [a] + [b] )	 0 	 0
how many cookies would you have if you had [a] bags of cookies with [b] cookies in each bag ?	x = ( [a] * [b] )	 0 	 0
there are [a] stickers on a page . if you have [b] pages of stickers , how many stickers do you have ?	x = ( [a] * [b] )	 0 	 0
martha starts with [a] cards . she gets [b] more from emily . how many cards does martha end with ?	x = ( [a] + [b] )	 0 	 0
[a] people are going to the zoo , and there are [b] buses to take people . how many will go in each bus if the same number go in each 1 and all of the people go to the zoo ?	x = ( [a] / [b] )	 0 	 0
sara saw [a] birds in a tree . how many dozen birds did sara see ?	[a] = x * 12	 0 	 0
michael rented a truck for 1 day . there was a rental fee of [a] dollars , and there also was a charge of [b] cents for each mile . michael paid [c] dollars when he returned the truck . for how many miles did he drive the truck ?	[a] + ( ( [b] * 0.01 ) * x ) = [c]	 0 	 0
cody bought [a] boxes of chocolate candy and [b] boxes of caramel candy . if each box has [c] pieces inside it , how much candy did he have total ?	x = ( [c] * ( [a] + [b] ) )	 0 	 0
while on vacation , nancy took [a] pictures at the zoo and [b] at the museum . if she later deleted [c] of the pictures , how many pictures from her vacation did she still have ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
peter starts with [a] erasers . bridget gives peter [b] more . how many erasers does peter end with ?	x = ( [a] + [b] )	 0 	 0
jeffrey wants to split a collection of bottle caps into groups of [a] . jeffrey has [b] bottle caps . how many groups will be created ?	x = ( [b] / [a] )	 0 	 0
tom bought [a] boxes of chocolate candy and gave [b] to his little brother . if each box has [c] pieces inside it , how many pieces did tom still have ?	x = ( [c] * ( [a] - [b] ) )	 0 	 0
a dealer pays [a] dollars for a car . the dealer wants to make a profit that is [b] % of the selling price . for how much should the dealer sell the car ?	x = [a] * ( 1 + [b] * .01 )	 0 	 0
alyssa 's cat had [b] kittens and [b] had spots . she gave [c] to her friends . how many kittens does she now have ?	x = [b] - [c]	 0 	 0
lewis saved checking on the grapevines for his last stop . he was told by 1 of the pickers that they fill [a] drums of grapes per day . how many drums of grapes would be filled in [b] days ?	[a] * [b] = x	 0 	 0
stanley ran [a] mile and walked [b] mile . how much farther did stanley run than walk ?	x = [a] - [b]	 0 	 0
ellen had [a] legos , but she lost [b] legos . how many legos does she have now ?	x = ( [a] - [b] )	 0 	 0
the cafeteria had [a] apples . for lunch they handed out [b] to students and decided to use the rest to make pies . if each pie takes [c] apples , how many pies could they make ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
melanie had [a] dimes in her bank . her dad gave her [b] dimes and her mother gave her [c] dimes . how many dimes does melanie have now ?	[a] + [b] + [c] = x	 0 	 0
chris has been saving his allowance to buy a new pair of soccer cleats and a ball . his grandmother gave chris $ [a] for his birthday . his aunt and uncle gave chris $ [b] and his parents gave him $ [c] . now chris had $ [d] . how much money did chris have before his birthday ?	x + [a] + [b] + [c] = [d]	 0 	 0
roger had [a] pieces of clothing to wash . he put [b] of them in 1 load , but decided to split the rest into [c] equal loads . how many pieces of clothing could go in each of the small loads ?	x = ( ( [a] - [b] ) / [c] )	 0 	 0
dave had to wash [a] short sleeve shirts and [b] long sleeve shirts before school . if he had only washed [c] of them by the time school started , how many did he not wash ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
dan grew [a] turnips and 38 cantelopes . jessica grew [b] turnips . how many turnips did they grow in total ?	x = [a] + [b]	 0 	 0
victor was helping the cafeteria workers pick up lunch trays , but he could only carry [a] trays at a time . if he had to pick up [b] trays from 1 table and [c] trays from another , how many trips will he make ?	x = ( ( [b] + [c] ) / [a] )	 0 	 0
at the fair there were [a] people in line for the bumper cars . if [b] of them got tired of waiting and left and [c] more got in line , how many people would be in line ?	x = ( ( [a] + [c] ) - [b] )	 0 	 0
jovana had [a] pounds of shells in her bucket . she added some shells and now has [b] pounds of shells . how many pounds did she add ?	x = ( [b] - [a] )	 0 	 0
sandy grew [a] carrots and 7 turnips . mary grew [b] carrots . how many carrots did they grow in all ?	x = [a] + [b]	 0 	 0
jenny sold [a] boxes of trefoils . how many cases of [b] boxes , plus extra boxes does jenny need to deliver ?	x = ( [a] / [b] )	 0 	 0
the junior ranger asked christian to help him place [a] seedlings in packets . if every packet needs to contain [b] seeds , how many packets do they need ?	[a] / [b] = x	 0 	 0
the montoya family spends [a] of their budget on groceries and another [b] going out to eat . altogether , what fraction of their budget does the montoya family spend on food ?	[a] + [b] = x	 0 	 0
vanessa and her mom were picking carrots from their garden . vanessa picked [a] and her mother picked [b] . if only [c] of the carrots were good , how many bad carrots did they have ?	x = ( ( [a] + [b] ) - [c] )	 0 	 0
a magician was selling magic card decks for [a] dollars each . if he started with [b] decks and by the end of the day he had [c] left , how much money did he earn ?	x = ( [a] * ( [b] - [c] ) )	 0 	 0
